Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	GRLCL_1D_ETHCD Spectral Count	GRLCL_1D_HCD Spectral Count	GRLCL_2D_ETHCD Spectral Count	GRLCL_1D_ETHCD Intensity	GRLCL_1D_HCD Intensity	GRLCL_2D_ETHCD Intensity	Indistinguishable Proteins
SPROHSA311451	SPROHSA311451	SPROHSA311451		92			SPROHSA311451	1.0000	0.9981	1	2	2	2	0	2	0	     0	     0	     0		
SPROHSA311879	SPROHSA311879	SPROHSA311879		95			SPROHSA311879	1.0000	0.9882	2	13	13	13	4	7	2	     0	     0	     0		
SPROHSA312257	SPROHSA312257	SPROHSA312257		67			SPROHSA312257	1.0000	0.9980	1	2	2	2	0	1	1	     0	     0	     0		
SPROHSA312803	SPROHSA312803	SPROHSA312803		85			SPROHSA312803	1.0000	0.9804	3	4	4	4	1	1	2	     0	     0	     0		
SPROHSA31390	SPROHSA31390	SPROHSA31390		99			SPROHSA31390	1.0000	0.9975	2	4	0	4	1	3	0	     0	     0	     0		
SPROHSA317085	SPROHSA317085	SPROHSA317085		65			SPROHSA317085	1.0000	0.9986	2	6	6	6	0	1	5	     0	     0	     0		
SPROHSA317145	SPROHSA317145	SPROHSA317145		40			SPROHSA317145	1.0000	0.9962	2	5	0	5	2	2	1	     0	     0	     0	SPROHSA371436, SPROHSA372440, SPROHSA374765, SPROHSA83000	
SPROHSA317885	SPROHSA317885	SPROHSA317885		59			SPROHSA317885	1.0000	0.9987	2	3	0	3	0	1	2	     0	     0	     0	SPROHSA37001, SPROHSA37002, SPROHSA6414, contam_sp|P62937|PPIA_HUMAN	
SPROHSA319968	SPROHSA319968	SPROHSA319968		85			SPROHSA319968	1.0000	0.9729	2	4	0	4	0	2	2	     0	     0	     0	SPROHSA32872	
SPROHSA320627	SPROHSA320627	SPROHSA320627		97			SPROHSA320627	1.0000	0.9901	2	7	7	7	1	4	2	     0	     0	     0		
SPROHSA32077	SPROHSA32077	SPROHSA32077		99			SPROHSA32077	1.0000	0.9899	1	3	0	3	1	2	0	     0	     0	     0	SPROHSA4665	
SPROHSA322367	SPROHSA322367	SPROHSA322367		91			SPROHSA322367	1.0000	0.9913	3	4	2	4	0	2	2	     0	     0	     0		
SPROHSA322669	SPROHSA322669	SPROHSA322669		100			SPROHSA322669	1.0000	0.9968	1	4	4	4	2	2	0	     0	     0	     0		
SPROHSA322865	SPROHSA322865	SPROHSA322865		87			SPROHSA322865	1.0000	0.9990	9	17	1	17	1	4	12	     0	     0	     0		
SPROHSA324125	SPROHSA324125	SPROHSA324125		94			SPROHSA324125	1.0000	0.9988	1	7	0	7	2	1	4	     0	     0	     0	SPROHSA327594, SPROHSA4754, SPROHSA60362, SPROHSA97705	
SPROHSA32477	SPROHSA32477	SPROHSA32477		94			SPROHSA32477	1.0000	0.9760	1	4	0	4	2	2	0	     0	     0	     0	SPROHSA36315, SPROHSA379850	
SPROHSA325211	SPROHSA325211	SPROHSA325211		84			SPROHSA325211	1.0000	0.9938	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA63274	
SPROHSA325790	SPROHSA325790	SPROHSA325790		99			SPROHSA325790	1.0000	0.9983	1	4	0	4	1	2	1	     0	     0	     0		
SPROHSA326075	SPROHSA326075	SPROHSA326075		15			SPROHSA326075	1.0000	0.9900	1	3	0	3	0	2	1	     0	     0	     0	SPROHSA55715, SPROHSA67706, SPROHSA99796	
SPROHSA330245	SPROHSA330245	SPROHSA330245		98			SPROHSA330245	1.0000	0.9990	9	37	0	37	6	5	26	     0	     0	     0		
SPROHSA331089	SPROHSA331089	SPROHSA331089		95			SPROHSA331089	1.0000	0.9924	1	4	0	4	1	1	2	     0	     0	     0	SPROHSA58500	
SPROHSA333691	SPROHSA333691	SPROHSA333691		67			SPROHSA333691	1.0000	0.9953	1	3	3	3	1	2	0	     0	     0	     0		
SPROHSA334271	SPROHSA334271	SPROHSA334271		85			SPROHSA334271	1.0000	0.9750	3	7	4	7	0	1	6	     0	     0	     0		
SPROHSA334832	SPROHSA334832	SPROHSA334832		62			SPROHSA334832	1.0000	0.9989	11	20	0	20	5	11	4	     0	     0	     0	SPROHSA357758, SPROHSA361857	
SPROHSA336319	SPROHSA336319	SPROHSA336319		81			SPROHSA336319	1.0000	0.9986	2	6	6	6	1	2	3	     0	     0	     0		
SPROHSA33718	SPROHSA33718	SPROHSA33718		97			SPROHSA33718	1.0000	0.9969	2	8	0	8	2	2	4	     0	     0	     0	SPROHSA33719, SPROHSA354269	
SPROHSA337197	SPROHSA337197	SPROHSA337197		100			SPROHSA337197	1.0000	0.9948	2	7	0	7	0	2	5	     0	     0	     0		
SPROHSA337655	SPROHSA337655	SPROHSA337655		67			SPROHSA337655	1.0000	0.9799	1	2	2	2	0	0	2	     0	     0	     0		
SPROHSA337823	SPROHSA337823	SPROHSA337823		80			SPROHSA337823	1.0000	0.9963	1	4	4	4	0	1	3	     0	     0	     0		
SPROHSA337947	SPROHSA337947	SPROHSA337947		35			SPROHSA337947	1.0000	0.9959	1	5	5	5	1	3	1	     0	     0	     0		
SPROHSA338471	SPROHSA338471	SPROHSA338471		98			SPROHSA338471	1.0000	0.9978	4	11	0	11	4	6	1	     0	     0	     0		
SPROHSA34033	SPROHSA34033	SPROHSA34033		92			SPROHSA34033	1.0000	0.9990	3	4	0	4	2	1	1	     0	     0	     0		
SPROHSA341984	SPROHSA341984	SPROHSA341984		65			SPROHSA341984	1.0000	0.9798	1	4	4	4	0	2	2	     0	     0	     0		
SPROHSA342784	SPROHSA342784	SPROHSA342784		94			SPROHSA342784	1.0000	0.9948	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA346601	
SPROHSA343888	SPROHSA343888	SPROHSA343888		77			SPROHSA343888	1.0000	0.9975	2	3	1	3	0	2	1	     0	     0	     0		
SPROHSA345134	SPROHSA345134	SPROHSA345134		89			SPROHSA345134	1.0000	0.9990	1	4	0	4	2	1	1	     0	     0	     0	SPROHSA554	
SPROHSA345511	SPROHSA345511	SPROHSA345511		97			SPROHSA345511	1.0000	0.9712	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA345512	
SPROHSA345619	SPROHSA345619	SPROHSA345619		45			SPROHSA345619	1.0000	0.9952	1	3	0	3	0	1	2	     0	     0	     0	SPROHSA9520	
SPROHSA346140	SPROHSA346140	SPROHSA346140		99			SPROHSA346140	1.0000	0.9790	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA346141	
SPROHSA346881	SPROHSA346881	SPROHSA346881		86			SPROHSA346881	1.0000	0.9989	2	6	6	6	1	2	3	     0	     0	     0		
SPROHSA347224	SPROHSA347224	SPROHSA347224		70			SPROHSA347224	1.0000	0.9974	2	6	0	6	1	2	3	     0	     0	     0	SPROHSA57865, SPROHSA87753	
SPROHSA348075	SPROHSA348075	SPROHSA348075		62			SPROHSA348075	1.0000	0.9710	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA377994	
SPROHSA349154	SPROHSA349154	SPROHSA349154		87			SPROHSA349154	1.0000	0.9849	2	4	2	4	0	2	2	     0	     0	     0		
SPROHSA351562	SPROHSA351562	SPROHSA351562		54			SPROHSA351562	1.0000	0.9951	1	4	0	4	1	1	2	     0	     0	     0	SPROHSA35362	
SPROHSA355203	SPROHSA355203	SPROHSA355203		73			SPROHSA355203	1.0000	0.9888	1	6	0	6	2	3	1	     0	     0	     0	SPROHSA38944	
SPROHSA355986	SPROHSA355986	SPROHSA355986		91			SPROHSA355986	1.0000	0.9990	9	19	0	19	5	5	9	     0	     0	     0		
SPROHSA357282	SPROHSA357282	SPROHSA357282		52			SPROHSA357282	1.0000	0.9603	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA371296	
SPROHSA357607	SPROHSA357607	SPROHSA357607		76			SPROHSA357607	1.0000	0.9975	2	13	0	13	3	4	6	     0	     0	     0	SPROHSA366268	
SPROHSA359266	SPROHSA359266	SPROHSA359266		46			SPROHSA359266	1.0000	0.9575	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA359267, SPROHSA371577, SPROHSA371578, SPROHSA43054, SPROHSA43055	
SPROHSA359490	SPROHSA359490	SPROHSA359490		96			SPROHSA359490	1.0000	0.9856	3	12	12	12	3	3	6	     0	     0	     0		
SPROHSA359585	SPROHSA359585	SPROHSA359585		78			SPROHSA359585	1.0000	0.9896	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA365957, SPROHSA369056	
SPROHSA361470	SPROHSA361470	SPROHSA361470		93			SPROHSA361470	1.0000	0.9990	8	25	0	25	3	8	14	     0	     0	     0		
SPROHSA361638	SPROHSA361638	SPROHSA361638		96			SPROHSA361638	1.0000	0.9976	5	7	2	7	2	3	2	     0	     0	     0		
SPROHSA36349	SPROHSA36349	SPROHSA36349		98			SPROHSA36349	1.0000	0.9919	3	9	0	9	1	2	6	     0	     0	     0	SPROHSA36350	
SPROHSA366230	SPROHSA366230	SPROHSA366230		99			SPROHSA366230	1.0000	0.9891	2	3	0	3	0	3	0	     0	     0	     0	SPROHSA367250, contam_sp|P51965|UB2E1_HUMAN	
SPROHSA367345	SPROHSA367345	SPROHSA367345		76			SPROHSA367345	1.0000	0.9921	1	6	6	6	2	2	2	     0	     0	     0		
SPROHSA367806	SPROHSA367806	SPROHSA367806		51			SPROHSA367806	1.0000	0.9961	1	2	2	2	0	0	2	     0	     0	     0		
SPROHSA368856	SPROHSA368856	SPROHSA368856		89			SPROHSA368856	1.0000	0.9985	2	2	0	2	0	1	1	     0	     0	     0	SPROHSA369605, SPROHSA369606, SPROHSA43680	
SPROHSA376286	SPROHSA376286	SPROHSA376286		39			SPROHSA376286	1.0000	0.9940	1	2	2	2	0	0	2	     0	     0	     0		
SPROHSA379610	SPROHSA379610	SPROHSA379610		62			SPROHSA379610	1.0000	0.9928	3	6	0	6	0	3	3	     0	     0	     0	SPROHSA5668	
SPROHSA380082	SPROHSA380082	SPROHSA380082		95			SPROHSA380082	1.0000	0.9785	1	2	2	2	0	2	0	     0	     0	     0		
SPROHSA381483	SPROHSA381483	SPROHSA381483		95			SPROHSA381483	1.0000	0.9875	2	2	2	2	1	0	1	     0	     0	     0		
SPROHSA383066	SPROHSA383066	SPROHSA383066		90			SPROHSA383066	1.0000	0.9937	3	6	4	6	0	1	5	     0	     0	     0		
SPROHSA383608	SPROHSA383608	SPROHSA383608		79			SPROHSA383608	1.0000	0.9883	2	6	0	6	2	2	2	     0	     0	     0	SPROHSA383609, SPROHSA92730, SPROHSA92731	
SPROHSA385261	SPROHSA385261	SPROHSA385261		91			SPROHSA385261	1.0000	0.9748	2	3	0	3	1	0	2	     0	     0	     0	rev_SPROHSA191467, rev_SPROHSA200110, rev_SPROHSA253228, rev_SPROHSA290906	
SPROHSA38636	SPROHSA38636	SPROHSA38636		95			SPROHSA38636	1.0000	0.9960	1	7	0	7	2	2	3	     0	     0	     0	SPROHSA38637	
SPROHSA388214	SPROHSA388214	SPROHSA388214		99			SPROHSA388214	1.0000	0.9947	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA75741	
SPROHSA3893	SPROHSA3893	SPROHSA3893		88			SPROHSA3893	1.0000	0.9922	1	3	3	3	1	1	1	     0	     0	     0		
SPROHSA389375	SPROHSA389375	SPROHSA389375		78			SPROHSA389375	1.0000	0.9775	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA389376, SPROHSA389377	
SPROHSA4270	SPROHSA4270	SPROHSA4270		46			SPROHSA4270	1.0000	0.9843	1	4	4	4	1	1	2	     0	     0	     0		
SPROHSA42852	SPROHSA42852	SPROHSA42852		54			SPROHSA42852	1.0000	0.9970	1	2	2	2	0	0	2	     0	     0	     0		
SPROHSA47501	SPROHSA47501	SPROHSA47501		92			SPROHSA47501	1.0000	0.9539	1	4	4	4	2	1	1	     0	     0	     0		
SPROHSA47530	SPROHSA47530	SPROHSA47530		50			SPROHSA47530	1.0000	0.9600	1	1	0	1	0	0	1	     0	     0	     0		
SPROHSA56798	SPROHSA56798	SPROHSA56798		78			SPROHSA56798	1.0000	0.9789	2	2	2	2	0	0	2	     0	     0	     0		
SPROHSA57214	SPROHSA57214	SPROHSA57214		82			SPROHSA57214	1.0000	0.9982	1	4	4	4	0	2	2	     0	     0	     0		
SPROHSA57910	SPROHSA57910	SPROHSA57910		76			SPROHSA57910	1.0000	0.9905	2	2	1	2	0	1	1	     0	     0	     0		
SPROHSA59163	SPROHSA59163	SPROHSA59163		86			SPROHSA59163	1.0000	0.9949	1	4	4	4	1	1	2	     0	     0	     0		
SPROHSA60618	SPROHSA60618	SPROHSA60618		27			SPROHSA60618	1.0000	0.9984	2	3	3	3	1	2	0	     0	     0	     0		
SPROHSA63585	SPROHSA63585	SPROHSA63585		25			SPROHSA63585	1.0000	0.9979	1	4	4	4	0	2	2	     0	     0	     0		
SPROHSA65298	SPROHSA65298	SPROHSA65298		78			SPROHSA65298	1.0000	0.9778	3	3	3	3	0	3	0	     0	     0	     0		
SPROHSA65545	SPROHSA65545	SPROHSA65545		62			SPROHSA65545	1.0000	0.9901	2	4	0	4	1	2	1	     0	     0	     0	SPROHSA67607	
SPROHSA68796	SPROHSA68796	SPROHSA68796		62			SPROHSA68796	1.0000	0.9982	1	8	8	8	2	2	4	     0	     0	     0		
SPROHSA7110	SPROHSA7110	SPROHSA7110		82			SPROHSA7110	1.0000	0.9984	1	2	2	2	0	2	0	     0	     0	     0		
SPROHSA73392	SPROHSA73392	SPROHSA73392		97			SPROHSA73392	1.0000	0.9967	2	3	0	3	0	1	2	     0	     0	     0		
SPROHSA73636	SPROHSA73636	SPROHSA73636		17			SPROHSA73636	1.0000	0.9981	2	5	5	5	1	2	2	     0	     0	     0		
SPROHSA74913	SPROHSA74913	SPROHSA74913		83			SPROHSA74913	1.0000	0.9986	1	4	4	4	2	2	0	     0	     0	     0		
SPROHSA75745	SPROHSA75745	SPROHSA75745		97			SPROHSA75745	1.0000	0.9955	1	2	2	2	0	0	2	     0	     0	     0		
SPROHSA77199	SPROHSA77199	SPROHSA77199		86			SPROHSA77199	1.0000	0.9818	2	2	1	2	0	1	1	     0	     0	     0		
SPROHSA78532	SPROHSA78532	SPROHSA78532		56			SPROHSA78532	1.0000	0.9799	1	2	2	2	0	1	1	     0	     0	     0		
SPROHSA80230	SPROHSA80230	SPROHSA80230		68			SPROHSA80230	1.0000	0.9576	2	3	1	3	0	1	2	     0	     0	     0		
SPROHSA83746	SPROHSA83746	SPROHSA83746		49			SPROHSA83746	1.0000	0.9975	1	10	10	10	0	2	8	     0	     0	     0		
SPROHSA84856	SPROHSA84856	SPROHSA84856		100			SPROHSA84856	1.0000	0.9952	1	3	3	3	0	1	2	     0	     0	     0		
SPROHSA88678	SPROHSA88678	SPROHSA88678		93			SPROHSA88678	1.0000	0.9965	2	2	2	2	0	0	2	     0	     0	     0		
SPROHSA89184	SPROHSA89184	SPROHSA89184		96			SPROHSA89184	1.0000	0.9562	2	1	0	6	0	0	1	     0	     0	     0		
SPROHSA96555	SPROHSA96555	SPROHSA96555		19			SPROHSA96555	1.0000	0.9531	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA98929	SPROHSA98929	SPROHSA98929		97			SPROHSA98929	1.0000	0.9822	2	5	5	5	0	2	3	     0	     0	     0		
contam_sp|P02666|CASB_BOVIN	P02666	CASB_BOVIN	CSN2	224	Bos taurus	1:Experimental evidence at protein level	Beta-casein	1.0000	0.9988	4	5	5	5	3	2	0	     0	     0	     0		
contam_sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens	1:Experimental evidence at protein level	Albumin	1.0000	0.9989	2	4	4	4	1	3	0	     0	     0	     0		
contam_sp|P02769|ALBU_BOVIN	P02769	ALBU_BOVIN	ALB	607	Bos taurus	1:Experimental evidence at protein level	Albumin	1.0000	0.9989	9	24	24	24	1	2	21	     0	     0	     0		
contam_sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 1	1.0000	0.9978	1	1	1	1	0	1	0	     0	     0	     0		
contam_sp|P09211|GSTP1_HUMAN	P09211	GSTP1_HUMAN	GSTP1	210	Homo sapiens	1:Experimental evidence at protein level	Glutathione S-transferase P	1.0000	0.9990	2	4	3	4	0	2	2	     0	     0	     0		
contam_sp|P15559|NQO1_HUMAN	P15559	NQO1_HUMAN	NQO1	274	Homo sapiens	1:Experimental evidence at protein level	NAD(P)H dehydrogenase [quinone] 1	1.0000	0.9966	2	6	6	6	1	1	4	     0	     0	     0		
contam_sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 9	1.0000	0.9990	4	9	9	9	1	3	5	     0	     0	     0		
contam_sp|P61769|B2MG_HUMAN	P61769	B2MG_HUMAN	B2M	119	Homo sapiens	1:Experimental evidence at protein level	Beta-2-microglobulin	1.0000	0.9990	21	59	30	59	12	18	29	     0	     0	     0		
contam_sp|P62979|RS27A_HUMAN	P62979	RS27A_HUMAN	RPS27A	156	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-40S ribosomal protein S27a	1.0000	0.9979	3	26	0	26	5	7	14	     0	     0	     0		
contam_sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit beta	1.0000	0.9986	3	4	1	4	3	1	0	     0	     0	     0		
contam_sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit alpha	1.0000	0.9985	5	16	10	16	3	6	7	     0	     0	     0		
SPROHSA102475	SPROHSA102475	SPROHSA102475		89			SPROHSA102475	0.9999	0.9677	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA107652	
SPROHSA10312	SPROHSA10312	SPROHSA10312		85			SPROHSA10312	0.9999	0.9701	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA194754, SPROHSA194755, SPROHSA233272, SPROHSA284197	
SPROHSA10503	SPROHSA10503	SPROHSA10503		88			SPROHSA10503	0.9999	0.9876	2	2	0	2	0	1	1	     0	     0	     0	SPROHSA113542, SPROHSA193445, SPROHSA242178, SPROHSA272252, SPROHSA286032, SPROHSA56566	
SPROHSA106039	SPROHSA106039	SPROHSA106039		98			SPROHSA106039	0.9999	0.9972	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA209701, SPROHSA340265	
SPROHSA106580	SPROHSA106580	SPROHSA106580		75			SPROHSA106580	0.9999	0.9640	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA239605, SPROHSA381616	
SPROHSA106749	SPROHSA106749	SPROHSA106749		91			SPROHSA106749	0.9999	0.9714	1	2	0	2	0	2	0	     0	     0	     0	SPROHSA234762, SPROHSA288302	
SPROHSA109636	SPROHSA109636	SPROHSA109636		64			SPROHSA109636	0.9999	0.9861	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA114847, SPROHSA114848, SPROHSA304849, SPROHSA352964, SPROHSA382961, SPROHSA387107	
SPROHSA111404	SPROHSA111404	SPROHSA111404		60			SPROHSA111404	0.9999	0.9872	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA85896	
SPROHSA111640	SPROHSA111640	SPROHSA111640		74			SPROHSA111640	0.9999	0.9923	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA23567, SPROHSA284996, SPROHSA6043, SPROHSA85418	
SPROHSA112071	SPROHSA112071	SPROHSA112071		51			SPROHSA112071	0.9999	0.9722	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA112072, SPROHSA185581	
SPROHSA113417	SPROHSA113417	SPROHSA113417		51			SPROHSA113417	0.9999	0.9747	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA332628, SPROHSA51811	
SPROHSA11402	SPROHSA11402	SPROHSA11402		62			SPROHSA11402	0.9999	0.9976	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA179132, SPROHSA388911, SPROHSA388912, SPROHSA63570	
SPROHSA119041	SPROHSA119041	SPROHSA119041		77			SPROHSA119041	0.9999	0.9894	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA260684, SPROHSA380070	
SPROHSA119424	SPROHSA119424	SPROHSA119424		49			SPROHSA119424	0.9999	0.9673	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA129379, SPROHSA196, SPROHSA199039, SPROHSA215488, SPROHSA249602, SPROHSA278595, SPROHSA3197, SPROHSA321641, SPROHSA3585, SPROHSA9177	
SPROHSA124705	SPROHSA124705	SPROHSA124705		73			SPROHSA124705	0.9999	0.9730	2	2	0	2	1	1	0	     0	     0	     0	SPROHSA171877, SPROHSA211214, SPROHSA252853, SPROHSA261437, SPROHSA27168, SPROHSA2824, SPROHSA347881, SPROHSA352500, SPROHSA38693, SPROHSA4684	
SPROHSA12593	SPROHSA12593	SPROHSA12593		100			SPROHSA12593	0.9999	0.9854	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA21166, SPROHSA275403, SPROHSA335284	
SPROHSA127156	SPROHSA127156	SPROHSA127156		95			SPROHSA127156	0.9999	0.9889	2	5	0	5	1	1	3	     0	     0	     0	SPROHSA127157, SPROHSA157952, SPROHSA157953	
SPROHSA128674	SPROHSA128674	SPROHSA128674		50			SPROHSA128674	0.9999	0.9961	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA128675, SPROHSA130404, SPROHSA131566, SPROHSA131567, SPROHSA151866, SPROHSA151867, SPROHSA215409, SPROHSA215410, SPROHSA244489, SPROHSA248933, SPROHSA273655, SPROHSA273656, SPROHSA308882, SPROHSA4192	
SPROHSA128753	SPROHSA128753	SPROHSA128753		100			SPROHSA128753	0.9999	0.9930	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA17591, SPROHSA190634, SPROHSA225996, SPROHSA374185	
SPROHSA129192	SPROHSA129192	SPROHSA129192		87			SPROHSA129192	0.9999	0.9969	2	5	0	5	1	2	2	     0	     0	     0	SPROHSA52758	
SPROHSA130249	SPROHSA130249	SPROHSA130249		55			SPROHSA130249	0.9999	0.9675	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA130631, SPROHSA139337, SPROHSA143402, SPROHSA143403, SPROHSA176954, SPROHSA177645, SPROHSA287341, SPROHSA288415, SPROHSA309073, SPROHSA43240, SPROHSA43241	
SPROHSA13112	SPROHSA13112	SPROHSA13112		93			SPROHSA13112	0.9999	0.9761	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA142937, SPROHSA175577, SPROHSA258446, SPROHSA320365, SPROHSA37312, SPROHSA380345, SPROHSA43796	
SPROHSA1336	SPROHSA1336	SPROHSA1336		40			SPROHSA1336	0.9999	0.9873	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA1337, SPROHSA230150, SPROHSA282437, SPROHSA290373, SPROHSA290374, SPROHSA66645, SPROHSA66646, SPROHSA98482, SPROHSA98483	
SPROHSA135126	SPROHSA135126	SPROHSA135126		100			SPROHSA135126	0.9999	0.9857	1	2	2	2	0	1	1	     0	     0	     0		
SPROHSA136629	SPROHSA136629	SPROHSA136629		58			SPROHSA136629	0.9999	0.9706	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA237600	
SPROHSA13665	SPROHSA13665	SPROHSA13665		95			SPROHSA13665	0.9999	0.9958	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA1784, SPROHSA1785, SPROHSA1786, SPROHSA226969, SPROHSA233373, SPROHSA242798, SPROHSA29911, SPROHSA38034, SPROHSA9544, SPROHSA9978	
SPROHSA138661	SPROHSA138661	SPROHSA138661		49			SPROHSA138661	0.9999	0.9877	1	4	0	4	0	0	4	     0	     0	     0	SPROHSA183047, SPROHSA26890, SPROHSA76306	
SPROHSA139039	SPROHSA139039	SPROHSA139039		99			SPROHSA139039	0.9999	0.9705	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA229924, SPROHSA236833, SPROHSA353930	
SPROHSA140159	SPROHSA140159	SPROHSA140159		61			SPROHSA140159	0.9999	0.9489	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA140160, SPROHSA164174, SPROHSA346041, SPROHSA346042, SPROHSA37604, SPROHSA380957	
SPROHSA142214	SPROHSA142214	SPROHSA142214		25			SPROHSA142214	0.9999	0.9954	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA25823, SPROHSA338722	
SPROHSA144070	SPROHSA144070	SPROHSA144070		51			SPROHSA144070	0.9999	0.9503	1	2	0	2	0	2	0	     0	     0	     0	SPROHSA244354, SPROHSA251294, SPROHSA299372, SPROHSA353221, SPROHSA53909	
SPROHSA144105	SPROHSA144105	SPROHSA144105		77			SPROHSA144105	0.9999	0.9664	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA250049, SPROHSA256418, SPROHSA259217, SPROHSA317829, SPROHSA337579, SPROHSA376972	
SPROHSA147469	SPROHSA147469	SPROHSA147469		10			SPROHSA147469	0.9999	0.9482	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA295338, SPROHSA340151	
SPROHSA148673	SPROHSA148673	SPROHSA148673		92			SPROHSA148673	0.9999	0.9885	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA151984, SPROHSA180721, SPROHSA1877, SPROHSA191270, SPROHSA248353, SPROHSA248354, SPROHSA348580, SPROHSA380626, SPROHSA42872, SPROHSA54736, SPROHSA74805, SPROHSA74806	
SPROHSA150978	SPROHSA150978	SPROHSA150978		91			SPROHSA150978	0.9999	0.9485	1	2	0	2	1	0	1	     0	     0	     0	SPROHSA52183	
SPROHSA152577	SPROHSA152577	SPROHSA152577		11			SPROHSA152577	0.9999	0.9740	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA314777	
SPROHSA152620	SPROHSA152620	SPROHSA152620		62			SPROHSA152620	0.9999	0.9637	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA322266, SPROHSA345608	
SPROHSA156576	SPROHSA156576	SPROHSA156576		99			SPROHSA156576	0.9999	0.9514	2	2	0	2	0	0	2	     0	     0	     0	SPROHSA374696, SPROHSA99250	
SPROHSA163560	SPROHSA163560	SPROHSA163560		28			SPROHSA163560	0.9999	0.9849	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA254386, SPROHSA41545, SPROHSA85431	
SPROHSA172758	SPROHSA172758	SPROHSA172758		9			SPROHSA172758	0.9999	0.9699	1	3	0	3	1	0	2	     0	     0	     0	SPROHSA258754, SPROHSA57415	
SPROHSA172893	SPROHSA172893	SPROHSA172893		99			SPROHSA172893	0.9999	0.9872	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA296301, SPROHSA296302	
SPROHSA175929	SPROHSA175929	SPROHSA175929		83			SPROHSA175929	0.9999	0.9748	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA386339, SPROHSA5836	
SPROHSA175976	SPROHSA175976	SPROHSA175976		41			SPROHSA175976	0.9999	0.9727	1	1	0	1	1	0	0	     0	     0	     0	SPROHSA240756, SPROHSA267144, SPROHSA334380, SPROHSA90377	
SPROHSA182913	SPROHSA182913	SPROHSA182913		92			SPROHSA182913	0.9999	0.9769	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA234029, SPROHSA264762, SPROHSA296677, SPROHSA327942, SPROHSA342156, SPROHSA349842, SPROHSA354346, SPROHSA358649, SPROHSA362428, SPROHSA373047, SPROHSA66823	
SPROHSA185607	SPROHSA185607	SPROHSA185607		17			SPROHSA185607	0.9999	0.9469	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA310273	
