Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P61247|RS3A_HUMAN	P61247	RS3A_HUMAN	RPS3A	264	false	false	Homo sapiens	Small ribosomal subunit protein eS1	1:Experimental evidence at protein level	8.33	1.0000	0.9989	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|P61313|RL15_HUMAN	P61313	RL15_HUMAN	RPL15	204	false	false	Homo sapiens	Large ribosomal subunit protein eL15	1:Experimental evidence at protein level	5.39	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P61513|RL37A_HUMAN	P61513	RL37A_HUMAN	RPL37A	92	false	false	Homo sapiens	Large ribosomal subunit protein eL43	1:Experimental evidence at protein level	43.48	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P61599|NAA20_HUMAN	P61599	NAA20_HUMAN	NAA20	178	false	false	Homo sapiens	N-alpha-acetyltransferase 20	1:Experimental evidence at protein level	10.11	1.0000	0.9954	0.00162008910490	2	2	2	4	4	4	     0	     0	     0			
sp|P61604|CH10_HUMAN	P61604	CH10_HUMAN	HSPE1	102	false	false	Homo sapiens	10 kDa heat shock protein, mitochondrial	1:Experimental evidence at protein level	22.55	1.0000	0.9984	0.00000000000000	2	2	2	2	2	2	     0	     0	     0	N-term(42.0106)		
sp|P61769|B2MG_HUMAN	P61769	B2MG_HUMAN	B2M	119	false	false	Homo sapiens	Beta-2-microglobulin	1:Experimental evidence at protein level	29.41	1.0000	0.9990	0.00000000000000	8	8	8	11	11	11	     0	     0	     0			
sp|P61962|DCAF7_HUMAN	P61962	DCAF7_HUMAN	DCAF7	342	false	false	Homo sapiens	DDB1- and CUL4-associated factor 7	1:Experimental evidence at protein level	2.92	1.0000	0.9979	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P61968|LMO4_HUMAN	P61968	LMO4_HUMAN	LMO4	165	false	false	Homo sapiens	LIM domain transcription factor LMO4	1:Experimental evidence at protein level	5.45	1.0000	0.9979	0.00000000000000	1	1	1	4	4	4	     0	     0	     0			
sp|P61978|HNRPK_HUMAN	P61978	HNRPK_HUMAN	HNRNPK	463	false	false	Homo sapiens	Heterogeneous nuclear ribonucleoprotein K	1:Experimental evidence at protein level	4.75	1.0000	0.9989	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P62081|RS7_HUMAN	P62081	RS7_HUMAN	RPS7	194	false	false	Homo sapiens	Small ribosomal subunit protein eS7	1:Experimental evidence at protein level	9.79	1.0000	0.9976	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P62140|PP1B_HUMAN	P62140	PP1B_HUMAN	PPP1CB	327	false	false	Homo sapiens	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	1:Experimental evidence at protein level	3.06	1.0000	0.9987	0.00000000000000	2	1	2	3	2	3	     0	     0	     0			
sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	130	false	false	Homo sapiens	Small ribosomal subunit protein uS8	1:Experimental evidence at protein level	8.46	1.0000	0.9982	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P62249|RS16_HUMAN	P62249	RS16_HUMAN	RPS16	146	false	false	Homo sapiens	Small ribosomal subunit protein uS9	1:Experimental evidence at protein level	24.66	1.0000	0.9987	0.00000000000000	4	4	4	4	4	4	     0	     0	     0	1M(15.9949)		
sp|P62266|RS23_HUMAN	P62266	RS23_HUMAN	RPS23	143	false	false	Homo sapiens	Small ribosomal subunit protein uS12	1:Experimental evidence at protein level	10.49	1.0000	0.9989	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P62273|RS29_HUMAN	P62273	RS29_HUMAN	RPS29	56	false	false	Homo sapiens	Small ribosomal subunit protein uS14	1:Experimental evidence at protein level	39.29	1.0000	0.9990	0.00000000000000	6	6	6	13	13	13	     0	     0	     0	1Q(-17.0265)		
sp|P62280|RS11_HUMAN	P62280	RS11_HUMAN	RPS11	158	false	false	Homo sapiens	Small ribosomal subunit protein uS17	1:Experimental evidence at protein level	18.35	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	     0	     0	     0	11M(15.9949)		
sp|P62314|SMD1_HUMAN	P62314	SMD1_HUMAN	SNRPD1	119	false	false	Homo sapiens	Small nuclear ribonucleoprotein Sm D1	1:Experimental evidence at protein level	13.45	1.0000	0.9990	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	SNRPD2	118	false	false	Homo sapiens	Small nuclear ribonucleoprotein Sm D2	1:Experimental evidence at protein level	7.63	1.0000	0.9967	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	266	false	false	Homo sapiens	Large ribosomal subunit protein eL8	1:Experimental evidence at protein level	4.14	1.0000	0.9986	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|P62701|RS4X_HUMAN	P62701	RS4X_HUMAN	RPS4X	263	false	false	Homo sapiens	Small ribosomal subunit protein eS4, X isoform	1:Experimental evidence at protein level	3.42	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P62750|RL23A_HUMAN	P62750	RL23A_HUMAN	RPL23A	156	false	false	Homo sapiens	Large ribosomal subunit protein uL23	1:Experimental evidence at protein level	19.23	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	103	false	false	Homo sapiens	Histone H4	1:Experimental evidence at protein level	12.62	1.0000	0.9990	0.00000000000000	1	1	1	7	7	7	     0	     0	     0	6M(15.9949)		
sp|P62826|RAN_HUMAN	P62826	RAN_HUMAN	RAN	216	false	false	Homo sapiens	GTP-binding nuclear protein Ran	1:Experimental evidence at protein level	5.56	1.0000	0.9989	0.00000000000000	1	1	1	2	2	2	     0	     0	     0	N-term(42.0106)		
sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	RPL23	140	false	false	Homo sapiens	Large ribosomal subunit protein uL14	1:Experimental evidence at protein level	10.00	1.0000	0.9989	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P62851|RS25_HUMAN	P62851	RS25_HUMAN	RPS25	125	false	false	Homo sapiens	Small ribosomal subunit protein eS25	1:Experimental evidence at protein level	28.00	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P62854|RS26_HUMAN	P62854	RS26_HUMAN	RPS26	115	false	false	Homo sapiens	Small ribosomal subunit protein eS26	1:Experimental evidence at protein level	17.39	1.0000	0.9982	0.00000000000000	3	0	3	11	0	11	     0	     0	     0	8M(15.9949), 9M(15.9949)		sp|Q5JNZ5|RS26L_HUMAN
sp|P62857|RS28_HUMAN	P62857	RS28_HUMAN	RPS28	69	false	false	Homo sapiens	Small ribosomal subunit protein eS28	1:Experimental evidence at protein level	13.04	1.0000	0.9957	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P62861|RS30_HUMAN	P62861	RS30_HUMAN	FAU	133	false	false	Homo sapiens	Ubiquitin-like FUBI-ribosomal protein eS30 fusion protein	1:Experimental evidence at protein level	9.02	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P62875|RPAB5_HUMAN	P62875	RPAB5_HUMAN	POLR2L	67	false	false	Homo sapiens	DNA-directed RNA polymerases I, II, and III subunit RPABC5	1:Experimental evidence at protein level	28.36	1.0000	0.9989	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P62888|RL30_HUMAN	P62888	RL30_HUMAN	RPL30	115	false	false	Homo sapiens	Large ribosomal subunit protein eL30	1:Experimental evidence at protein level	18.26	1.0000	0.9990	0.00000000000000	2	2	2	3	3	3	     0	     0	     0	14M(15.9949)		
sp|P62891|RL39_HUMAN	P62891	RL39_HUMAN	RPL39	51	false	false	Homo sapiens	Large ribosomal subunit protein eL39	1:Experimental evidence at protein level	37.25	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|P62906|RL10A_HUMAN	P62906	RL10A_HUMAN	RPL10A	217	false	false	Homo sapiens	Large ribosomal subunit protein uL1	1:Experimental evidence at protein level	4.15	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P62910|RL32_HUMAN	P62910	RL32_HUMAN	RPL32	135	false	false	Homo sapiens	Large ribosomal subunit protein eL32	1:Experimental evidence at protein level	16.30	1.0000	0.9987	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P62917|RL8_HUMAN	P62917	RL8_HUMAN	RPL8	257	false	false	Homo sapiens	Large ribosomal subunit protein uL2	1:Experimental evidence at protein level	10.89	1.0000	0.9984	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P62987|RL40_HUMAN	P62987	RL40_HUMAN	UBA52	128	false	false	Homo sapiens	Ubiquitin-ribosomal protein eL40 fusion protein	1:Experimental evidence at protein level	16.41	1.0000	0.9989	0.00000000000000	2	0	2	5	0	5	     0	     0	     0	1Q(-17.0265)		
sp|P62993|GRB2_HUMAN	P62993	GRB2_HUMAN	GRB2	217	false	false	Homo sapiens	Growth factor receptor-bound protein 2	1:Experimental evidence at protein level	8.29	1.0000	0.9978	0.00000000000000	2	2	2	2	2	2	     0	     0	     0	9M(15.9949)		
sp|P63010|AP2B1_HUMAN	P63010	AP2B1_HUMAN	AP2B1	937	false	false	Homo sapiens	AP-2 complex subunit beta	1:Experimental evidence at protein level	2.24	1.0000	0.9978	0.00000000000000	2	1	2	3	1	3	     0	     0	     0	1Q(-17.0265)		
sp|P63173|RL38_HUMAN	P63173	RL38_HUMAN	RPL38	70	false	false	Homo sapiens	Large ribosomal subunit protein eL38	1:Experimental evidence at protein level	60.00	1.0000	0.9990	0.00000000000000	4	4	4	7	7	7	     0	     0	     0			
sp|P63218|GBG5_HUMAN	P63218	GBG5_HUMAN	GNG5	68	false	false	Homo sapiens	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5	1:Experimental evidence at protein level	17.65	1.0000	0.9983	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P63241|IF5A1_HUMAN	P63241	IF5A1_HUMAN	EIF5A	154	false	false	Homo sapiens	Eukaryotic translation initiation factor 5A-1	1:Experimental evidence at protein level	5.84	1.0000	0.9983	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
sp|P63272|SPT4H_HUMAN	P63272	SPT4H_HUMAN	SUPT4H1	117	false	false	Homo sapiens	Transcription elongation factor SPT4	1:Experimental evidence at protein level	9.40	1.0000	0.9979	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P67870|CSK2B_HUMAN	P67870	CSK2B_HUMAN	CSNK2B	215	false	false	Homo sapiens	Casein kinase II subunit beta	1:Experimental evidence at protein level	4.19	1.0000	0.9978	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P68104|EF1A1_HUMAN	P68104	EF1A1_HUMAN	EEF1A1	462	false	false	Homo sapiens	Elongation factor 1-alpha 1	1:Experimental evidence at protein level	9.09	1.0000	0.9990	0.00000000000000	4	0	4	7	0	7	     0	     0	     0			
sp|P68363|TBA1B_HUMAN	P68363	TBA1B_HUMAN	TUBA1B	451	false	false	Homo sapiens	Tubulin alpha-1B chain	1:Experimental evidence at protein level	8.65	1.0000	0.9989	0.00000000000000	5	0	5	6	0	6	     0	     0	     0	1Q(-17.0265)		sp|Q71U36|TBA1A_HUMAN, sp|Q9BQE3|TBA1C_HUMAN
sp|P68400|CSK21_HUMAN	P68400	CSK21_HUMAN	CSNK2A1	391	false	false	Homo sapiens	Casein kinase II subunit alpha	1:Experimental evidence at protein level	2.30	1.0000	0.9988	0.00000000000000	1	0	1	3	0	3	     0	     0	     0			sp|Q8NEV1|CSK23_HUMAN
sp|P68431|H31_HUMAN	P68431	H31_HUMAN	H3C1	136	false	false	Homo sapiens	Histone H3.1	1:Experimental evidence at protein level	7.35	1.0000	0.9980	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|Q71DI3|H32_HUMAN
sp|P69849|NOMO3_HUMAN	P69849	NOMO3_HUMAN	NOMO3	1222	false	false	Homo sapiens	BOS complex subunit NOMO3	1:Experimental evidence at protein level	1.47	1.0000	0.9977	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			sp|Q15155|NOMO1_HUMAN, sp|Q5JPE7|NOMO2_HUMAN
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA1	142	false	false	Homo sapiens	Hemoglobin subunit alpha	1:Experimental evidence at protein level	17.61	1.0000	0.9990	0.00000000000000	3	2	3	4	2	4	     0	     0	     0			
sp|P78346|RPP30_HUMAN	P78346	RPP30_HUMAN	RPP30	268	false	false	Homo sapiens	Ribonuclease P protein subunit p30	1:Experimental evidence at protein level	3.36	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P78347|GTF2I_HUMAN	P78347	GTF2I_HUMAN	GTF2I	998	false	false	Homo sapiens	General transcription factor II-I	1:Experimental evidence at protein level	0.90	1.0000	0.9980	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P78527|PRKDC_HUMAN	P78527	PRKDC_HUMAN	PRKDC	4128	false	false	Homo sapiens	DNA-dependent protein kinase catalytic subunit	1:Experimental evidence at protein level	0.94	1.0000	0.9987	0.00000000000000	5	5	5	6	6	6	     0	     0	     0			
sp|P80217|IN35_HUMAN	P80217	IN35_HUMAN	IFI35	286	false	false	Homo sapiens	Interferon-induced 35 kDa protein	1:Experimental evidence at protein level	3.50	1.0000	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P81605|DCD_HUMAN	P81605	DCD_HUMAN	DCD	110	false	false	Homo sapiens	Dermcidin	1:Experimental evidence at protein level	39.09	1.0000	0.9990	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P82914|RT15_HUMAN	P82914	RT15_HUMAN	MRPS15	257	false	false	Homo sapiens	Small ribosomal subunit protein uS15m	1:Experimental evidence at protein level	4.28	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P84090|ERH_HUMAN	P84090	ERH_HUMAN	ERH	104	false	false	Homo sapiens	Enhancer of rudimentary homolog	1:Experimental evidence at protein level	26.92	1.0000	0.9987	0.00000000000000	5	5	5	5	5	5	     0	     0	     0	2M(15.9949), 6C(119.0041)		
sp|P84098|RL19_HUMAN	P84098	RL19_HUMAN	RPL19	196	false	false	Homo sapiens	Large ribosomal subunit protein eL19	1:Experimental evidence at protein level	10.20	1.0000	0.9985	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P86790|CCZ1B_HUMAN	P86790	CCZ1B_HUMAN	CCZ1B	482	false	false	Homo sapiens	Vacuolar fusion protein CCZ1 homolog B	1:Experimental evidence at protein level	3.73	1.0000	0.9979	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			sp|P86791|CCZ1_HUMAN
sp|Q00325|S25A3_HUMAN	Q00325	S25A3_HUMAN	SLC25A3	362	false	false	Homo sapiens	Solute carrier family 25 member 3	1:Experimental evidence at protein level	4.97	1.0000	0.9988	0.00000000000000	2	2	2	4	4	4	     0	     0	     0	9M(15.9949)		
sp|Q00341|VIGLN_HUMAN	Q00341	VIGLN_HUMAN	HDLBP	1268	false	false	Homo sapiens	Vigilin	1:Experimental evidence at protein level	0.63	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q00537|CDK17_HUMAN	Q00537	CDK17_HUMAN	CDK17	523	false	false	Homo sapiens	Cyclin-dependent kinase 17	1:Experimental evidence at protein level	1.72	1.0000	0.9981	0.00000000000000	1	0	0	2	0	0	     0	     0	     0			
sp|Q00610|CLH1_HUMAN	Q00610	CLH1_HUMAN	CLTC	1675	false	false	Homo sapiens	Clathrin heavy chain 1	1:Experimental evidence at protein level	1.73	1.0000	0.9986	0.00000000000000	3	1	3	3	1	3	     0	     0	     0			
sp|Q00653|NFKB2_HUMAN	Q00653	NFKB2_HUMAN	NFKB2	900	false	false	Homo sapiens	Nuclear factor NF-kappa-B p100 subunit	1:Experimental evidence at protein level	2.00	1.0000	0.9979	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q00839|HNRPU_HUMAN	Q00839	HNRPU_HUMAN	HNRNPU	825	false	false	Homo sapiens	Heterogeneous nuclear ribonucleoprotein U	1:Experimental evidence at protein level	2.55	1.0000	0.9987	0.00000000000000	2	2	2	4	4	4	     0	     0	     0			
sp|Q01082|SPTB2_HUMAN	Q01082	SPTB2_HUMAN	SPTBN1	2364	false	false	Homo sapiens	Spectrin beta chain, non-erythrocytic 1	1:Experimental evidence at protein level	0.89	1.0000	0.9988	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q01130|SRSF2_HUMAN	Q01130	SRSF2_HUMAN	SRSF2	221	false	false	Homo sapiens	Serine/arginine-rich splicing factor 2	1:Experimental evidence at protein level	4.52	1.0000	0.9974	0.00062893081761	1	0	1	2	0	2	     0	     0	     0			sp|Q9BRL6|SRSF8_HUMAN
sp|Q01432|AMPD3_HUMAN	Q01432	AMPD3_HUMAN	AMPD3	767	false	false	Homo sapiens	AMP deaminase 3	1:Experimental evidence at protein level	2.48	1.0000	0.9975	0.00062893081761	2	2	2	2	2	2	     0	     0	     0			
sp|Q01581|HMCS1_HUMAN	Q01581	HMCS1_HUMAN	HMGCS1	520	false	false	Homo sapiens	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	1:Experimental evidence at protein level	1.92	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q01780|EXOSX_HUMAN	Q01780	EXOSX_HUMAN	EXOSC10	885	false	false	Homo sapiens	Exosome complex component 10	1:Experimental evidence at protein level	1.13	1.0000	0.9927	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q01813|PFKAP_HUMAN	Q01813	PFKAP_HUMAN	PFKP	784	false	false	Homo sapiens	ATP-dependent 6-phosphofructokinase, platelet type	1:Experimental evidence at protein level	1.15	1.0000	0.9989	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q01844|EWS_HUMAN	Q01844	EWS_HUMAN	EWSR1	656	false	false	Homo sapiens	RNA-binding protein EWS	1:Experimental evidence at protein level	1.37	1.0000	0.9962	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q02535|ID3_HUMAN	Q02535	ID3_HUMAN	ID3	119	false	false	Homo sapiens	DNA-binding protein inhibitor ID-3	1:Experimental evidence at protein level	7.56	1.0000	0.9966	0.00162008910490	1	1	1	1	1	1	     0	     0	     0	8C(119.0041)		
sp|Q02543|RL18A_HUMAN	Q02543	RL18A_HUMAN	RPL18A	176	false	false	Homo sapiens	Large ribosomal subunit protein eL20	1:Experimental evidence at protein level	6.25	1.0000	0.9989	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q02878|RL6_HUMAN	Q02878	RL6_HUMAN	RPL6	288	false	false	Homo sapiens	Large ribosomal subunit protein eL6	1:Experimental evidence at protein level	8.33	1.0000	0.9986	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q03001|DYST_HUMAN	Q03001	DYST_HUMAN	DST	7570	false	false	Homo sapiens	Dystonin	1:Experimental evidence at protein level	0.12	1.0000	0.9958	0.00162008910490	1	0	0	2	0	0	     0	     0	     0			
sp|Q03518|TAP1_HUMAN	Q03518	TAP1_HUMAN	TAP1	748	false	false	Homo sapiens	Antigen peptide transporter 1	1:Experimental evidence at protein level	1.20	1.0000	0.9975	0.00062893081761	1	1	1	2	2	2	     0	     0	     0			
sp|Q04446|GLGB_HUMAN	Q04446	GLGB_HUMAN	GBE1	702	false	false	Homo sapiens	1,4-alpha-glucan-branching enzyme	1:Experimental evidence at protein level	1.28	1.0000	0.9967	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q05048|CSTF1_HUMAN	Q05048	CSTF1_HUMAN	CSTF1	431	false	false	Homo sapiens	Cleavage stimulation factor subunit 1	1:Experimental evidence at protein level	2.55	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q06055|AT5G2_HUMAN	Q06055	AT5G2_HUMAN	ATP5MC2	141	false	false	Homo sapiens	ATP synthase F(0) complex subunit C2, mitochondrial	1:Experimental evidence at protein level	15.60	1.0000	0.9980	0.00000000000000	2	1	2	3	2	3	     0	     0	     0			
sp|Q06187|BTK_HUMAN	Q06187	BTK_HUMAN	BTK	659	false	false	Homo sapiens	Tyrosine-protein kinase BTK	1:Experimental evidence at protein level	1.37	1.0000	0.9951	0.00162008910490	1	0	1	1	0	1	     0	     0	     0			
sp|Q06203|PUR1_HUMAN	Q06203	PUR1_HUMAN	PPAT	517	false	false	Homo sapiens	Amidophosphoribosyltransferase	1:Experimental evidence at protein level	1.74	1.0000	0.9934	0.00347222222222	1	1	1	1	1	1	     0	     0	     0	9M(15.9949)		
sp|Q06210|GFPT1_HUMAN	Q06210	GFPT1_HUMAN	GFPT1	699	false	false	Homo sapiens	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	1:Experimental evidence at protein level	1.29	1.0000	0.9891	0.00463633729354	2	2	2	3	3	3	     0	     0	     0			
sp|Q06265|EXOS9_HUMAN	Q06265	EXOS9_HUMAN	EXOSC9	439	false	false	Homo sapiens	Exosome complex component RRP45	1:Experimental evidence at protein level	2.51	1.0000	0.9979	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q06413|MEF2C_HUMAN	Q06413	MEF2C_HUMAN	MEF2C	473	false	false	Homo sapiens	Myocyte-specific enhancer factor 2C	1:Experimental evidence at protein level	3.81	1.0000	0.9964	0.00162008910490	2	1	2	2	1	2	     0	     0	     0			
sp|Q06609|RAD51_HUMAN	Q06609	RAD51_HUMAN	RAD51	339	false	false	Homo sapiens	DNA repair protein RAD51 homolog 1	1:Experimental evidence at protein level	2.95	1.0000	0.9950	0.00162008910490	1	1	1	2	2	2	     0	     0	     0			
sp|Q07020|RL18_HUMAN	Q07020	RL18_HUMAN	RPL18	188	false	false	Homo sapiens	Large ribosomal subunit protein eL18	1:Experimental evidence at protein level	4.79	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	7C(119.0041)		
sp|Q07820|MCL1_HUMAN	Q07820	MCL1_HUMAN	MCL1	350	false	false	Homo sapiens	Induced myeloid leukemia cell differentiation protein Mcl-1	1:Experimental evidence at protein level	2.57	1.0000	0.9936	0.00320284697509	1	1	1	1	1	1	     0	     0	     0			
sp|Q07864|DPOE1_HUMAN	Q07864	DPOE1_HUMAN	POLE	2286	false	false	Homo sapiens	DNA polymerase epsilon catalytic subunit A	1:Experimental evidence at protein level	0.44	1.0000	0.9979	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q08116|RGS1_HUMAN	Q08116	RGS1_HUMAN	RGS1	209	false	false	Homo sapiens	Regulator of G protein signaling 1	1:Experimental evidence at protein level	4.31	1.0000	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0	9M(15.9949)		
sp|Q08211|DHX9_HUMAN	Q08211	DHX9_HUMAN	DHX9	1270	false	false	Homo sapiens	ATP-dependent RNA helicase A	1:Experimental evidence at protein level	0.71	1.0000	0.9989	0.00000000000000	1	1	1	6	6	6	     0	     0	     0			
sp|Q08945|SSRP1_HUMAN	Q08945	SSRP1_HUMAN	SSRP1	709	false	false	Homo sapiens	FACT complex subunit SSRP1	1:Experimental evidence at protein level	3.95	1.0000	0.9986	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q10713|MPPA_HUMAN	Q10713	MPPA_HUMAN	PMPCA	525	false	false	Homo sapiens	Mitochondrial-processing peptidase subunit alpha	1:Experimental evidence at protein level	1.71	1.0000	0.9975	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|Q12769|NU160_HUMAN	Q12769	NU160_HUMAN	NUP160	1436	false	false	Homo sapiens	Nuclear pore complex protein Nup160	1:Experimental evidence at protein level	1.46	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
